TransactionID,Amount,TransactionType,TimeOfDay,IsInternational,DeviceType,UserTenureMonths,NumPastFrauds,LocationRiskScore,IsFraud
898,226.66,cash_withdrawal,morning,0,mobile,96,0,16.46,0
899,1.31,cash_withdrawal,afternoon,0,mobile,19,0,75.37,0
900,8.94,transfer,morning,0,mobile,2,1,96.81,0
901,23.31,cash_withdrawal,morning,0,desktop,10,1,77.96,0
902,2.69,transfer,afternoon,0,mobile,50,1,2.24,0
903,20.02,transfer,afternoon,0,mobile,81,1,59.99,0
904,87.48,transfer,night,0,mobile,101,0,69.54,0
905,54.72,cash_withdrawal,night,1,desktop,12,1,82.55,1
906,223.19,purchase,afternoon,0,mobile,70,0,5.6,0
907,170.07,transfer,morning,0,mobile,22,2,48.01,0
908,41.83,purchase,morning,1,mobile,32,0,53.54,0
909,30.03,purchase,morning,0,mobile,105,1,16.91,0
910,47.75,cash_withdrawal,morning,1,mobile,84,2,32.24,0
911,89.23,purchase,morning,0,mobile,1,1,44.02,0
912,31.21,purchase,night,0,mobile,54,0,83.32,0
913,97.86,cash_withdrawal,afternoon,0,unknown,111,0,92.94,0
914,52.66,transfer,night,0,desktop,117,0,62.84,0
915,80.31,purchase,morning,0,mobile,58,0,39.49,0
916,57.29,cash_withdrawal,morning,1,unknown,70,1,25.4,0
917,34.88,purchase,morning,0,mobile,83,0,98.21,0
918,296.53,purchase,morning,0,desktop,18,1,98.3,0
919,144.23,transfer,afternoon,1,desktop,6,0,92.5,0
920,15.1,purchase,morning,0,mobile,45,0,78.57,0
921,202.85,cash_withdrawal,afternoon,0,mobile,97,1,32.58,0
922,66.83,purchase,morning,1,mobile,23,0,81.7,0
923,224.95,transfer,afternoon,0,mobile,23,0,40.88,0
924,160.87,transfer,night,0,desktop,26,0,32.68,0
925,55.38,cash_withdrawal,morning,1,mobile,77,0,74.49,0
926,2.27,transfer,afternoon,0,mobile,7,0,7.97,0
927,31.29,purchase,night,0,mobile,79,0,4.86,0
928,78.01,transfer,morning,0,mobile,44,1,44.8,0
929,100.37,cash_withdrawal,morning,0,mobile,27,0,44.56,0
930,29.83,transfer,morning,1,mobile,26,0,89.56,0
931,15.01,transfer,afternoon,0,desktop,97,0,12.62,0
932,180.14,transfer,afternoon,0,mobile,79,1,12.33,0
933,416.06,cash_withdrawal,night,0,mobile,36,0,14.75,0
934,74.59,transfer,afternoon,0,desktop,109,1,2.97,0
935,18.84,transfer,afternoon,0,mobile,55,0,7.17,0
936,31.79,purchase,morning,0,desktop,64,0,65.99,0
937,1.86,cash_withdrawal,morning,0,desktop,91,0,43.16,0
938,245.69,transfer,morning,0,mobile,57,0,76.36,0
939,12.53,cash_withdrawal,morning,0,mobile,69,0,99.26,0
940,85.92,transfer,morning,0,mobile,61,0,65.9,0
941,32.03,transfer,morning,0,mobile,2,1,5.05,0
942,80.78,transfer,morning,0,mobile,55,0,10.46,0
943,105.39,purchase,night,0,mobile,97,0,88.1,0
944,177.04,purchase,night,0,mobile,80,0,52.75,0
945,23.12,purchase,night,0,mobile,87,0,82.48,0
946,1.11,cash_withdrawal,night,0,desktop,38,3,85.66,0
947,14.72,cash_withdrawal,morning,0,mobile,119,0,92.77,0
948,230.28,purchase,night,0,mobile,80,0,94.98,0
949,207.06,cash_withdrawal,morning,0,mobile,78,0,55.48,0
950,90.98,transfer,night,0,desktop,29,0,34.1,0
951,91.76,transfer,afternoon,1,mobile,26,1,96.19,0
952,109.37,transfer,night,0,desktop,35,1,54.74,0
953,19.28,purchase,night,0,mobile,79,2,6.43,0
954,245.82,cash_withdrawal,morning,1,desktop,67,1,64.28,0
955,54.26,purchase,night,0,mobile,87,3,58.77,0
956,48.31,cash_withdrawal,afternoon,1,mobile,29,1,89.58,0
957,73.17,transfer,morning,0,mobile,34,0,65.32,0
958,4.81,purchase,morning,0,mobile,97,1,34.91,0
959,18.19,cash_withdrawal,night,0,mobile,41,0,96.62,0
960,133.95,cash_withdrawal,morning,0,mobile,41,0,80.16,0
961,8.64,transfer,morning,0,desktop,23,0,63.04,0
962,92.42,purchase,morning,0,unknown,71,0,29.29,0
963,28.15,purchase,morning,0,mobile,3,0,37.35,0
964,49.31,purchase,morning,0,mobile,58,0,67.0,0
965,34.07,transfer,morning,0,mobile,32,0,7.2,0
966,43.95,purchase,afternoon,0,desktop,31,0,25.67,0
967,126.96,transfer,night,1,mobile,82,2,71.39,1
968,35.26,transfer,afternoon,0,unknown,43,2,48.0,0
969,83.56,transfer,morning,0,mobile,7,1,40.24,0
970,64.64,cash_withdrawal,morning,0,mobile,105,0,15.15,0
971,108.97,purchase,night,0,desktop,1,0,44.18,0
972,276.19,purchase,afternoon,0,desktop,61,1,77.07,0
973,131.89,transfer,night,0,mobile,14,1,26.4,0
974,24.2,transfer,afternoon,0,mobile,52,0,0.54,0
975,3.17,purchase,morning,0,unknown,96,0,66.85,0
976,30.42,transfer,night,0,mobile,6,0,97.26,0
977,90.41,purchase,night,0,desktop,103,0,60.68,0
978,5.28,cash_withdrawal,morning,0,mobile,10,0,11.99,0
979,68.59,transfer,night,0,desktop,71,2,32.07,0
980,90.84,purchase,afternoon,0,desktop,90,1,86.76,0
981,40.68,transfer,afternoon,0,mobile,98,0,23.26,0
982,147.36,purchase,afternoon,0,desktop,30,0,60.77,0
983,11.27,purchase,afternoon,0,mobile,100,0,40.27,0
984,7.81,transfer,morning,0,mobile,21,0,20.78,0
985,130.26,cash_withdrawal,night,0,mobile,60,0,81.34,0
986,68.42,purchase,afternoon,0,mobile,81,1,74.28,0
987,116.6,purchase,morning,0,desktop,97,0,66.16,0
988,57.06,purchase,night,0,mobile,74,0,23.63,0
989,28.29,cash_withdrawal,night,0,mobile,115,0,9.79,0
990,170.98,cash_withdrawal,morning,0,mobile,63,0,57.62,0
991,160.65,transfer,morning,0,mobile,111,1,55.37,0
992,118.64,cash_withdrawal,afternoon,0,mobile,42,1,18.84,0
993,31.77,transfer,night,0,desktop,51,0,5.62,0
994,89.22,transfer,night,0,unknown,64,1,8.07,0
995,44.78,cash_withdrawal,morning,1,desktop,76,0,99.28,0
996,9.61,transfer,night,0,mobile,56,0,78.36,0
997,249.27,cash_withdrawal,afternoon,0,mobile,80,0,92.2,0
998,14.71,transfer,night,0,mobile,41,0,19.51,0
999,300.05,cash_withdrawal,morning,0,mobile,32,0,96.06,0
1000,59.06,cash_withdrawal,morning,0,mobile,15,2,14.27,0
