transaction_amount,transaction_type,account_age_days,location,device_type,is_fraud
139.2774722954687,purchase,1628,domestic,web,0
103.60215818686788,purchase,898,domestic,mobile,0
54.47639199060925,transfer,1772,domestic,web,0
45.494220136248835,purchase,1790,domestic,mobile,0
8.712505637229034,purchase,2545,domestic,mobile,0
149.99826688249271,transfer,2969,domestic,mobile,0
77.25817788744433,transfer,457,international,mobile,0
0.4980066673638775,purchase,3440,domestic,mobile,0
179.6083130004628,transfer,579,domestic,mobile,0
6.368619680775095,transfer,1998,domestic,web,0
17.064715619972592,cash_withdrawal,2493,domestic,mobile,0
71.76044555729652,cash_withdrawal,2812,international,mobile,0
87.76891276688208,purchase,93,domestic,mobile,0
27.932506055556306,transfer,1620,domestic,mobile,0
47.76431677739809,cash_withdrawal,111,domestic,mobile,0
43.82619835734714,purchase,2394,domestic,mobile,0
6.457362922081376,transfer,1930,domestic,mobile,0
3.905525289612351,transfer,1741,domestic,mobile,0
14.80536495158969,purchase,2634,international,mobile,0
213.88599317831557,purchase,95,domestic,mobile,1
116.10888745885164,cash_withdrawal,2518,domestic,mobile,0
20.270744958722076,cash_withdrawal,2270,domestic,mobile,0
13.042151555503231,cash_withdrawal,2206,domestic,mobile,0
33.103082979245464,purchase,1530,domestic,mobile,0
2.8150263925654837,purchase,1808,domestic,mobile,0
38.57621107536396,purchase,1419,domestic,mobile,0
43.22720857910576,purchase,1231,domestic,mobile,0
68.81144701949212,transfer,1565,domestic,mobile,0
59.12848094443427,purchase,180,domestic,mobile,0
47.126988129455,purchase,215,international,web,0
242.27070263269303,purchase,1731,domestic,mobile,0
23.41535055413361,purchase,256,domestic,mobile,0
15.253230365757714,cash_withdrawal,3585,domestic,mobile,0
17.24173575372291,purchase,1489,domestic,web,0
0.34882045908253234,transfer,3439,domestic,mobile,0
128.3835665928019,transfer,2251,domestic,ATM,0
3.165610447526569,purchase,582,domestic,web,0
0.4621743663778181,cash_withdrawal,570,domestic,mobile,0
18.97328830616646,transfer,3268,domestic,mobile,0
72.47583134383784,purchase,2444,domestic,ATM,0
51.897837901030364,purchase,1001,domestic,web,0
45.33467781591341,purchase,924,domestic,mobile,0
33.69787326945151,purchase,1285,domestic,web,0
52.28213766014843,purchase,2373,domestic,mobile,0
58.21929417789845,purchase,2663,domestic,ATM,0
34.84466251876125,transfer,1720,domestic,mobile,0
15.363383628373983,purchase,1480,domestic,web,0
30.34451838415383,purchase,2250,domestic,mobile,0
28.07585082092952,purchase,2815,domestic,mobile,0
108.90756463298811,transfer,87,international,mobile,1
6.417092083205719,purchase,572,domestic,mobile,0
107.20924021142207,purchase,254,domestic,mobile,0
28.646269754555604,purchase,198,domestic,mobile,0
102.38517762273804,purchase,2051,domestic,ATM,0
12.26006039278473,cash_withdrawal,2420,domestic,web,0
15.345029413501967,purchase,820,domestic,mobile,0
47.13094823188021,cash_withdrawal,3139,domestic,web,0
2.0212508198851578,purchase,1072,domestic,mobile,0
25.344584071430386,cash_withdrawal,1063,domestic,ATM,0
3.794485110692194,purchase,2232,domestic,mobile,0
48.00494582867339,purchase,2553,domestic,mobile,0
86.25112205608029,cash_withdrawal,2512,domestic,web,0
104.9166853580497,cash_withdrawal,2091,domestic,ATM,0
9.901284260001821,cash_withdrawal,2476,domestic,mobile,0
18.51425549203286,transfer,148,domestic,web,0
2.1391329474615324,purchase,1792,domestic,web,0
45.23734625084446,purchase,3609,domestic,mobile,0
2.7136176272557684,transfer,2449,domestic,mobile,0
31.81055681861997,purchase,1460,domestic,mobile,0
12.464819983522059,transfer,951,domestic,web,0
19.480845867783863,purchase,1770,domestic,web,0
86.3491419891449,purchase,1695,domestic,web,0
35.518623535004764,purchase,1202,domestic,mobile,0
16.092300980850545,purchase,2509,domestic,mobile,0
26.373577558486446,purchase,1153,international,ATM,0
14.161695467034185,purchase,3622,international,ATM,0
58.53029793752701,transfer,1270,domestic,mobile,0
57.634283703256514,transfer,118,domestic,mobile,1
32.84291801348973,purchase,1050,domestic,web,0
54.564863189316604,purchase,1922,domestic,mobile,0
47.57594414706974,purchase,1155,domestic,web,0
50.437209970856166,purchase,1571,domestic,mobile,0
9.473901945859451,purchase,1547,domestic,web,0
46.69386315128416,purchase,816,domestic,mobile,0
11.374696431004255,purchase,1784,domestic,mobile,0
3.2857038651346713,purchase,2023,domestic,mobile,0
25.859877844730622,purchase,1311,domestic,ATM,0
9.851930272406104,purchase,1269,domestic,mobile,0
52.882365042514444,purchase,2960,domestic,web,0
22.17541096230726,purchase,553,domestic,mobile,0
37.63818602347772,purchase,2648,domestic,ATM,0
93.8290266937688,purchase,1670,domestic,web,0
96.95046841351824,transfer,2440,domestic,mobile,0
143.220101145545,purchase,860,domestic,mobile,0
100.89750236839575,purchase,1342,domestic,ATM,0
37.052932239272174,transfer,1568,domestic,web,0
14.291182327326565,transfer,3051,domestic,web,0
190.18716659041868,transfer,1069,domestic,mobile,0
187.7886636113732,purchase,2522,domestic,ATM,0
8.736067951166357,purchase,1680,domestic,mobile,0
47.519708628821824,purchase,1426,domestic,mobile,0
68.03996102227103,purchase,2213,domestic,mobile,0
0.03949114606202678,purchase,1089,domestic,web,0
85.90030038114676,transfer,2941,domestic,mobile,0
40.517299694791774,purchase,787,domestic,mobile,0
55.77531266739928,purchase,95,domestic,web,0
7.338243481399348,transfer,1708,domestic,web,0
67.66964373321207,purchase,990,international,mobile,0
50.54458292639605,transfer,1371,domestic,web,0
6.049991349774558,transfer,2202,domestic,web,0
32.89067558778896,purchase,1702,domestic,mobile,0
19.196238022691656,purchase,180,domestic,web,0
52.31244208494754,purchase,3409,domestic,mobile,0
49.564878749670385,cash_withdrawal,911,domestic,web,0
87.3015111074391,purchase,1546,domestic,mobile,0
65.32616896680629,purchase,2170,international,mobile,0
33.51995776638009,purchase,2868,domestic,web,0
7.165555865378851,purchase,372,domestic,web,0
231.9482619614794,cash_withdrawal,1133,domestic,mobile,0
71.4162340857189,purchase,33,domestic,mobile,0
54.710681950798445,cash_withdrawal,3020,domestic,mobile,0
147.52649925309993,purchase,3084,domestic,mobile,0
187.44533776833782,transfer,2310,domestic,web,0
88.58007855018076,transfer,1728,domestic,mobile,0
12.150777348314861,cash_withdrawal,1672,domestic,ATM,0
33.50424974693018,purchase,2658,domestic,mobile,0
10.612785050278498,cash_withdrawal,56,domestic,ATM,0
4.7920477802918,purchase,2679,domestic,mobile,0
19.36864954473237,transfer,2450,domestic,mobile,0
67.8768952374661,purchase,2632,domestic,mobile,0
9.608815422728965,cash_withdrawal,282,domestic,web,0
13.30416822487637,transfer,333,domestic,mobile,0
75.81357835465926,purchase,3344,domestic,mobile,0
23.06799069853607,cash_withdrawal,3442,domestic,ATM,0
23.91756824494026,purchase,2585,domestic,web,0
54.14245088142516,purchase,2796,domestic,mobile,0
0.7691273349944534,purchase,643,domestic,mobile,0
9.344348818922594,transfer,930,domestic,mobile,0
3.480055326070639,purchase,3291,domestic,mobile,0
19.455365819662735,purchase,2862,domestic,web,0
42.606180065650186,transfer,1058,domestic,mobile,0
8.990199930991674,purchase,1690,domestic,web,0
83.32808389512327,purchase,2266,domestic,web,0
0.02008123328649248,purchase,1452,domestic,ATM,0
108.9851540550276,purchase,2641,domestic,mobile,0
4.7937265009403305,purchase,746,domestic,mobile,0
87.6386775688192,cash_withdrawal,3397,domestic,mobile,0
35.78126030314907,cash_withdrawal,497,domestic,mobile,0
58.511032696026696,purchase,407,domestic,mobile,0
30.74857124422771,cash_withdrawal,1717,domestic,web,0
34.382963923192364,purchase,2641,domestic,web,0
0.9902685211840375,transfer,2787,domestic,web,0
142.3582405894265,transfer,3372,domestic,mobile,0
178.5020511355982,purchase,3011,domestic,mobile,0
2.059375297847147,transfer,3319,domestic,mobile,0
104.96624056457118,purchase,2088,domestic,mobile,0
160.41737750956167,transfer,863,domestic,mobile,0
4.04611422165924,purchase,2047,domestic,mobile,0
51.39040211595744,purchase,3036,domestic,mobile,0
23.36510937375693,cash_withdrawal,1200,domestic,mobile,0
24.128007830491345,purchase,1221,domestic,mobile,0
48.92811227735438,cash_withdrawal,1096,domestic,mobile,0
9.997790485039884,purchase,304,domestic,mobile,0
189.2869392429678,purchase,2601,domestic,mobile,0
541.4625192929078,cash_withdrawal,148,international,web,1
52.88495444602884,purchase,3639,domestic,ATM,0
67.16022313793744,purchase,1002,domestic,web,0
2.519863236322508,purchase,238,domestic,mobile,0
84.70293070364204,purchase,1172,domestic,mobile,0
3.107995096936032,purchase,3150,domestic,mobile,0
10.416353381371854,purchase,1972,domestic,mobile,0
43.172866134791335,purchase,3209,domestic,web,0
42.3397397516337,purchase,3204,domestic,mobile,0
23.525895735232833,purchase,340,domestic,mobile,0
90.38838210575312,purchase,2490,domestic,mobile,0
0.6091190004897985,purchase,3525,domestic,ATM,0
47.30152360187175,transfer,1899,domestic,ATM,0
19.781102311442496,purchase,736,domestic,mobile,0
5.7169551053874335,transfer,347,domestic,mobile,0
91.15997865791446,transfer,2455,domestic,mobile,0
3.7311515557303006,transfer,2820,domestic,web,0
735.13979911038,purchase,14,international,web,1
44.37936002857341,transfer,522,domestic,mobile,0
239.12128759787828,transfer,680,domestic,web,0
6.4696796595930195,transfer,3327,domestic,mobile,0
36.49872968592603,purchase,2233,domestic,web,0
96.71015168078293,purchase,3109,domestic,mobile,0
7.209390029505175,purchase,436,domestic,web,0
1.9558367769317235,purchase,578,domestic,mobile,0
34.809218877559964,purchase,2468,domestic,mobile,0
170.61586182015415,transfer,2555,domestic,mobile,0
1.3484388158165903,purchase,2209,domestic,mobile,0
35.26551181781096,purchase,3075,domestic,mobile,0
38.38654101381316,purchase,3525,domestic,ATM,0
37.600738745406886,transfer,1755,domestic,mobile,0
4.2927290955054005,transfer,3510,domestic,mobile,0
63.35116394606259,transfer,1258,domestic,mobile,0
30.905099424356475,purchase,2748,domestic,web,0
82.58289084967905,transfer,2407,domestic,ATM,0
31.810089422309275,purchase,3007,international,web,0
18.75489395772082,purchase,2169,domestic,ATM,0
19.50098570529894,purchase,292,domestic,mobile,0
42.55350505635326,cash_withdrawal,1280,domestic,mobile,0
23.469200232753078,transfer,2720,domestic,mobile,0
21.258855544539504,transfer,2621,domestic,web,0
66.59359836313328,transfer,594,domestic,web,0
40.312633474358876,purchase,3168,domestic,mobile,0
126.3102904748308,purchase,3584,domestic,mobile,0
74.08994031594318,purchase,2421,domestic,mobile,0
100.87467122865729,purchase,1881,domestic,mobile,0
20.266386418564203,transfer,2476,domestic,web,0
145.6598463699748,transfer,2445,domestic,web,0
11.076972025294298,purchase,632,domestic,web,0
19.49015452525012,cash_withdrawal,3478,domestic,mobile,0
19.23291984345822,cash_withdrawal,152,domestic,mobile,0
90.6781216436373,purchase,111,domestic,mobile,0
86.80727484869858,purchase,1543,domestic,mobile,0
11.691934191971594,purchase,3198,domestic,ATM,0
11.04048520674645,purchase,1296,domestic,mobile,0
25.690977582715607,transfer,2684,domestic,mobile,0
7.927198310638528,purchase,2477,domestic,mobile,0
9.749054952932191,transfer,2671,domestic,web,0
107.85650325194625,purchase,1541,domestic,mobile,0
136.5316955407868,purchase,1141,domestic,mobile,0
3.5303681352055105,purchase,369,domestic,mobile,0
73.7284866529631,purchase,3642,domestic,web,0
12.214516334426968,cash_withdrawal,2403,domestic,mobile,0
97.88483684779266,purchase,3522,domestic,mobile,0
57.65040094108894,purchase,2075,domestic,mobile,0
70.56283292712283,purchase,847,domestic,mobile,0
36.17284664734839,transfer,1882,international,ATM,0
103.30570375537262,purchase,2712,domestic,mobile,0
246.71134657470546,purchase,2041,domestic,mobile,0
15.601961536535674,purchase,663,domestic,web,0
34.877343282911305,cash_withdrawal,876,domestic,web,0
152.68344629763385,purchase,3,international,mobile,1
7.287522306612641,transfer,2994,domestic,mobile,0
44.388958896773936,purchase,435,domestic,mobile,0
11.450543335802255,transfer,1922,domestic,web,0
84.97420363196106,purchase,2419,domestic,ATM,0
114.32892748977166,purchase,156,domestic,mobile,0
195.52702863586092,cash_withdrawal,1715,domestic,mobile,0
87.23665796475989,purchase,1455,domestic,web,0
59.4523145827995,purchase,226,domestic,mobile,0
171.88979966063866,purchase,3585,domestic,mobile,0
52.72979294379948,transfer,2427,domestic,web,0
17.701804031342938,transfer,3500,domestic,mobile,0
25.139177196934487,purchase,1592,domestic,web,0
213.4386969800992,purchase,120,domestic,mobile,0
8.047345215509004,purchase,898,domestic,mobile,0
148.45849090365854,purchase,715,domestic,mobile,0
158.66898233462192,purchase,352,domestic,mobile,0
40.33948211457837,purchase,602,international,mobile,0
28.459912786061885,transfer,3577,domestic,mobile,0
31.774493531314825,transfer,3532,domestic,web,0
18.084654916895055,transfer,874,international,web,0
67.67860683394994,purchase,1288,domestic,mobile,0
80.61878595553796,purchase,1266,international,web,0
28.031395544308076,purchase,2904,domestic,mobile,0
5.478172817869574,purchase,2503,domestic,web,0
20.49801438558754,purchase,1392,domestic,mobile,0
11.889761909378166,purchase,326,domestic,mobile,0
6.108999602420943,purchase,1879,domestic,mobile,0
1.1855936462175007,purchase,2004,international,web,0
9.832371549431604,purchase,1533,domestic,web,0
13.019651122237546,cash_withdrawal,2931,domestic,mobile,0
12.10900693974088,transfer,2391,domestic,mobile,0
87.4287386642449,purchase,3096,domestic,ATM,0
151.8928043359221,purchase,1451,domestic,mobile,0
46.221869130694465,purchase,1104,domestic,web,0
46.39447611455948,purchase,2882,domestic,mobile,0
23.000697074855662,purchase,3079,domestic,mobile,0
197.2485425772694,purchase,2298,domestic,mobile,0
3.3093151720620044,transfer,3554,domestic,mobile,0
14.381233464810094,cash_withdrawal,2164,domestic,web,0
25.414671798830817,purchase,1908,domestic,web,0
24.93915001170238,purchase,1556,domestic,web,0
43.537979007567046,transfer,3493,domestic,ATM,0
4.091884480404363,purchase,1354,domestic,mobile,0
18.076158425404138,purchase,181,domestic,mobile,0
76.33433018244213,cash_withdrawal,1062,domestic,mobile,0
51.578362867774416,transfer,2298,domestic,ATM,0
48.09228852534038,purchase,879,domestic,web,0
11.91226542203847,purchase,146,domestic,web,1
168.05470429497532,cash_withdrawal,1090,domestic,web,0
56.91443173395632,purchase,3112,domestic,mobile,0
77.6233999694114,purchase,3042,domestic,ATM,0
18.295358843611613,purchase,1545,domestic,mobile,0
41.622990373407774,purchase,2647,domestic,web,0
258.2591780568083,purchase,3501,domestic,mobile,0
5.184464628659138,purchase,3137,domestic,mobile,0
45.34903218186328,purchase,176,domestic,mobile,0
71.86821742735029,purchase,986,domestic,mobile,0
5.240046178525402,purchase,2071,domestic,mobile,0
21.91731722567041,transfer,1256,domestic,web,0
36.06456018583588,cash_withdrawal,516,domestic,ATM,0
12.288082367478783,transfer,172,domestic,mobile,0
20.766300653428353,purchase,430,domestic,web,0
38.0303399527645,purchase,2396,domestic,web,0
3.248662835363941,purchase,785,domestic,mobile,0
45.00381775050319,purchase,2586,domestic,web,0
120.17300147987979,purchase,3038,domestic,mobile,0
105.64714800704267,purchase,1923,international,ATM,0
30.191732514681085,purchase,2887,domestic,mobile,0
43.73843643721833,cash_withdrawal,145,domestic,ATM,0
113.75616125972614,purchase,2735,domestic,web,0
4.0052139275088185,purchase,2281,domestic,mobile,0
3.0734192931961086,cash_withdrawal,643,domestic,mobile,0
76.83190946985042,purchase,653,domestic,mobile,0
7.767011751116064,purchase,2236,domestic,web,0
7.088528236200342,purchase,2527,domestic,mobile,0
56.07236930497855,purchase,2197,international,mobile,0
95.06177471315553,purchase,1877,domestic,web,0
98.88937636116724,purchase,1843,domestic,web,0
53.19708449568728,purchase,77,domestic,web,0
36.51321022712423,transfer,2098,international,mobile,0
63.716902029891266,transfer,3094,domestic,mobile,0
22.516577001477902,cash_withdrawal,3410,domestic,ATM,0
28.353575840115564,purchase,1542,domestic,web,0
52.46083635576149,cash_withdrawal,2062,domestic,web,0
18.507749491469944,cash_withdrawal,488,domestic,web,0
14.283480927441897,purchase,927,domestic,web,0
15.762481924437802,purchase,2470,domestic,mobile,0
7.573304104734127,purchase,1351,domestic,mobile,0
13.111751402598133,purchase,2948,domestic,mobile,0
90.52868889069899,purchase,2357,domestic,mobile,0
11.48242959594831,purchase,2621,domestic,web,0
54.488248928548856,purchase,3453,domestic,web,0
47.95777283987891,transfer,544,international,mobile,0
128.99501098208296,purchase,2427,domestic,web,0
71.81880019041758,purchase,1006,domestic,mobile,0
174.86939155616992,purchase,966,domestic,web,0
80.45092136481207,purchase,3057,domestic,ATM,0
72.9577985806525,purchase,2027,domestic,mobile,0
168.83011987369366,purchase,3565,domestic,mobile,0
17.6351502588736,purchase,3594,domestic,web,0
54.04756723183329,purchase,1096,domestic,mobile,0
42.220277534164566,transfer,2158,domestic,web,0
110.22186196516779,purchase,1939,domestic,web,0
13.419028332078364,purchase,1190,domestic,web,0
0.012051686571531687,cash_withdrawal,256,domestic,web,0
16.810368605119603,cash_withdrawal,2917,domestic,web,0
27.45653493256675,purchase,2545,domestic,web,0
4.274541536937936,purchase,1656,domestic,mobile,0
123.50062687041654,transfer,3632,domestic,mobile,0
18.57941985900969,transfer,3196,international,mobile,0
27.533689777829196,purchase,1394,domestic,web,0
15.208465100279394,purchase,3353,domestic,ATM,0
32.173447934139034,purchase,2235,international,web,0
14.857180746479342,transfer,1847,domestic,ATM,0
40.39177577034926,transfer,2401,domestic,web,0
27.123997473157786,purchase,1182,domestic,mobile,0
45.948988053763166,purchase,248,domestic,mobile,0
10.299884007613223,cash_withdrawal,525,domestic,web,0
28.58156256583508,purchase,2225,domestic,mobile,0
38.96468595696304,purchase,1104,domestic,web,0
48.8425669370165,purchase,2352,domestic,web,0
8.798854342037746,transfer,794,domestic,mobile,0
158.64496757970014,transfer,1840,domestic,mobile,0
0.0453122881381229,cash_withdrawal,3523,domestic,web,0
85.28660519464123,purchase,3647,domestic,mobile,0
16.80190133763775,purchase,2060,domestic,mobile,0
263.1406965994648,transfer,3162,domestic,ATM,0
11.560126375226792,purchase,2164,domestic,mobile,0
40.34135829489542,cash_withdrawal,541,domestic,mobile,0
30.859285392605713,cash_withdrawal,3471,domestic,web,0
20.622218774700368,purchase,1491,domestic,web,0
110.5387428405059,transfer,1965,domestic,mobile,0
58.242495655542534,purchase,3360,domestic,mobile,0
7.706648613371263,purchase,1033,domestic,mobile,0
37.85098187566613,transfer,548,domestic,mobile,0
3.9452150282127443,purchase,57,domestic,mobile,0
25.517915896387656,cash_withdrawal,3340,domestic,mobile,0
3.112501565950754,purchase,785,domestic,mobile,0
1.7386615242656687,purchase,3069,domestic,mobile,0
109.53706860233187,transfer,159,international,web,1
19.73889012717029,transfer,2999,domestic,mobile,0
38.26433555246808,purchase,2730,domestic,mobile,0
2.9414873934559167,purchase,1659,international,web,0
73.4254452404648,purchase,3564,domestic,mobile,0
36.89514321246983,purchase,533,domestic,mobile,0
81.17961443897677,purchase,1171,domestic,mobile,0
48.72652772287815,purchase,1814,domestic,mobile,0
81.07597621666282,purchase,1089,domestic,web,0
78.15391457141175,purchase,1780,domestic,mobile,0
34.792641239194296,transfer,3416,international,mobile,0
65.18853983771997,purchase,377,domestic,web,0
87.18701601398675,purchase,1615,domestic,ATM,0
27.016865723644738,purchase,2560,domestic,mobile,0
161.88548211409136,purchase,2404,domestic,mobile,0
195.77678990665723,purchase,121,international,mobile,1
125.2259064202468,purchase,3435,domestic,mobile,0
65.98818093235882,purchase,2654,domestic,mobile,0
156.08609452082453,purchase,3412,domestic,ATM,0
10.701534770501977,cash_withdrawal,1118,domestic,mobile,0
92.89287130413297,purchase,233,domestic,mobile,0
36.96062204669365,purchase,400,domestic,mobile,0
36.076251403616055,purchase,3615,domestic,mobile,0
144.67161936901365,purchase,2181,domestic,mobile,0
33.070534120651935,purchase,1831,domestic,mobile,0
39.27694138728509,purchase,1265,domestic,mobile,0
195.61481012919683,purchase,2642,domestic,mobile,0
38.34204519712299,purchase,805,domestic,mobile,0
26.47744053988224,transfer,84,international,mobile,1
13.823052658091772,purchase,3002,international,ATM,0
15.419397229723181,cash_withdrawal,1676,domestic,web,0
2.5948371804906176,transfer,123,domestic,mobile,0
41.73765997207439,purchase,1074,domestic,web,0
26.425960502546868,purchase,1866,domestic,web,0
3.230384428183206,purchase,2152,domestic,ATM,0
123.15820702687368,purchase,246,international,mobile,0
5.0130811518334495,cash_withdrawal,3300,domestic,mobile,0
32.40791784343824,purchase,868,domestic,mobile,0
6.356511128522883,purchase,654,domestic,mobile,0
3.7468685917146645,purchase,2050,domestic,mobile,0
27.173610331712023,purchase,1947,international,web,0
40.737707154040606,purchase,143,domestic,web,0
3.2676184415250566,purchase,868,domestic,mobile,0
4.546604725872792,transfer,271,domestic,mobile,0
0.0005817411525216162,transfer,3589,domestic,mobile,0
19.05911100566916,purchase,599,domestic,web,0
42.47925841036066,purchase,1244,domestic,mobile,0
31.659759108498402,purchase,102,domestic,mobile,0
68.80619413033578,purchase,955,domestic,ATM,0
43.29335735985363,cash_withdrawal,3432,domestic,web,0
45.04309749440004,transfer,1638,domestic,mobile,0
16.021329622501305,transfer,3366,domestic,web,0
1.7449939386423967,transfer,3003,domestic,mobile,0
44.07813802699802,purchase,1774,domestic,mobile,0
12.268687309126555,purchase,3407,domestic,mobile,0
141.61338022406764,purchase,2206,domestic,ATM,0
27.791677424510965,purchase,1175,domestic,mobile,0
47.713003310132656,transfer,340,domestic,mobile,0
42.958778124695904,purchase,3155,domestic,web,0
3.318152539672983,purchase,1325,domestic,mobile,0
20.227986642481522,purchase,1097,domestic,mobile,0
59.32244098545607,purchase,2290,domestic,mobile,0
113.82923547395158,purchase,955,domestic,web,0
82.54435402422847,purchase,2932,domestic,mobile,0
7.547724906151043,purchase,2739,domestic,web,0
111.78849196435586,transfer,2437,domestic,ATM,0
9.144144607817136,purchase,2372,domestic,mobile,0
90.18223971231485,purchase,3482,domestic,mobile,0
2.8079029470381958,purchase,1452,domestic,mobile,0
23.120203811650065,transfer,567,domestic,mobile,0
45.492215509824625,purchase,3054,domestic,web,0
27.884203958921567,purchase,502,domestic,mobile,0
5.135426104560245,transfer,930,domestic,web,0
39.55957977697022,purchase,1131,domestic,web,0
96.1944095446393,purchase,2634,domestic,mobile,0
5.239959709907937,purchase,2596,domestic,mobile,0
53.44749114938969,purchase,378,domestic,mobile,0
33.79783259242908,purchase,1708,international,web,0
39.23978137800509,purchase,1314,domestic,mobile,0
7.20520731939603,purchase,301,international,web,0
9.9769607645218,purchase,2173,domestic,mobile,0
25.770094340727695,purchase,739,domestic,mobile,0
59.90209691905461,purchase,1874,domestic,mobile,0
5.785371390988225,purchase,558,domestic,web,0
44.93972620934595,transfer,2871,domestic,mobile,0
29.883921674176957,transfer,2721,domestic,mobile,0
48.760980932824644,purchase,2279,domestic,mobile,0
18.16909347958934,purchase,2552,domestic,mobile,0
11.298262711589633,purchase,155,domestic,mobile,0
76.89996178639589,purchase,2377,domestic,mobile,0
41.82849283882749,purchase,3570,domestic,web,0
65.69879462315672,purchase,1435,domestic,mobile,0
235.3229884321133,cash_withdrawal,156,domestic,web,1
43.46661025577768,transfer,900,domestic,web,0
150.3222939453051,transfer,1097,domestic,mobile,0
17.208843914408746,purchase,2672,domestic,web,0
34.24104429278976,transfer,1143,domestic,mobile,0
134.96909824771478,purchase,2730,domestic,mobile,0
16.904358244605707,purchase,2214,domestic,mobile,0
34.062083719308234,transfer,1091,domestic,web,0
59.5197892248194,purchase,1983,domestic,web,0
16.527899188770252,purchase,2591,domestic,web,0
7.275505438246313,purchase,3319,domestic,web,0
46.31768441807948,purchase,3177,domestic,mobile,0
20.644694615775414,purchase,3354,domestic,web,0
15.675282647530253,purchase,1472,domestic,mobile,0
97.51392575475923,transfer,1755,domestic,mobile,0
24.594563110109586,cash_withdrawal,1486,domestic,web,0
22.649055775545925,purchase,977,domestic,mobile,0
43.46286022218027,transfer,1943,domestic,mobile,0
35.94258762962206,purchase,611,domestic,mobile,0
67.86319068245167,cash_withdrawal,561,domestic,mobile,0
82.41566034893647,purchase,2193,domestic,ATM,0
40.68807713538374,transfer,683,domestic,mobile,0
21.912215353974535,transfer,2655,domestic,mobile,0
22.9261399632152,purchase,1664,domestic,mobile,0
114.41152500887529,purchase,1352,domestic,web,0
76.61732790278647,cash_withdrawal,803,domestic,mobile,0
10.679205237388773,purchase,1576,domestic,mobile,0
29.426065689005444,purchase,1773,domestic,mobile,0
61.776756167841384,purchase,1178,domestic,mobile,0
32.923396731341995,purchase,1920,domestic,mobile,0
24.672366484581094,cash_withdrawal,2963,domestic,mobile,0
112.26262534240661,purchase,3080,domestic,web,0
19.689427619228976,purchase,1629,domestic,mobile,0
27.472141150995483,cash_withdrawal,2717,domestic,web,0
36.6410736129099,purchase,277,international,mobile,0
8.117876472440923,transfer,2057,domestic,mobile,0
51.47325847658848,purchase,2755,domestic,mobile,0
18.886731341513112,purchase,1080,domestic,mobile,0
3.202226218904918,purchase,433,domestic,web,0
202.2279749457288,transfer,2041,domestic,mobile,0
39.01821594685678,purchase,3183,domestic,mobile,0
8.492078318230082,purchase,771,domestic,mobile,0
181.99033704277434,purchase,3143,domestic,mobile,0
38.856763145234595,cash_withdrawal,900,domestic,mobile,0
23.97861072654757,transfer,983,domestic,mobile,0
20.092191077925957,transfer,3071,domestic,web,0
105.73487596197597,transfer,2264,domestic,web,0
57.1724463254645,transfer,2290,domestic,mobile,0
35.55477156091545,transfer,1320,domestic,mobile,0
20.998210401133296,purchase,1064,international,ATM,0
31.939289664773195,purchase,39,domestic,mobile,0
44.63189677891616,purchase,1882,domestic,web,0
24.5620236367057,cash_withdrawal,977,domestic,mobile,0
61.39389288918249,purchase,84,domestic,web,0
139.28631509919768,purchase,2847,domestic,ATM,0
17.69481245016324,transfer,281,domestic,mobile,0
2.0022113670934276,purchase,3493,international,mobile,0
15.133859130711894,transfer,2036,domestic,web,0
22.46457986449028,purchase,2511,domestic,mobile,0
34.50182109244426,cash_withdrawal,1657,domestic,ATM,0
92.78280231937154,cash_withdrawal,987,domestic,mobile,0
11.526159964046741,cash_withdrawal,194,domestic,mobile,0
53.81645241428278,transfer,1403,domestic,mobile,0
61.88218006831482,purchase,3177,domestic,mobile,0
36.20014045810706,purchase,3232,domestic,mobile,0
126.8346773189464,transfer,420,domestic,ATM,0
6.248459024631622,purchase,3238,domestic,web,0
51.14872309857723,transfer,1445,domestic,web,0
112.60759987670983,purchase,2066,domestic,mobile,0
109.96891050998268,cash_withdrawal,2625,domestic,mobile,0
29.767694458592747,purchase,3114,domestic,web,0
5.583725029919597,transfer,2172,domestic,mobile,0
127.87315507331087,purchase,210,domestic,mobile,0
104.54370974772704,purchase,2005,domestic,mobile,0
3.8006544127693607,transfer,2175,domestic,mobile,0
91.9710941924719,transfer,134,international,web,1
10.326005530273132,purchase,2831,domestic,web,0
46.66104285170075,cash_withdrawal,613,domestic,web,0
56.00552078255975,purchase,1956,domestic,mobile,0
6.891570501287273,purchase,257,domestic,web,0
15.168312542013224,purchase,1928,domestic,mobile,0
80.3260781980095,transfer,1086,domestic,web,0
39.546506380290175,purchase,2734,international,mobile,0
85.16111147688295,purchase,778,domestic,web,0
35.17154948068405,transfer,822,domestic,mobile,0
84.90632765453647,purchase,290,domestic,ATM,0
72.67418715654294,purchase,1645,domestic,mobile,0
34.56106909546355,transfer,982,domestic,web,0
94.59780387317005,purchase,2706,domestic,ATM,0
31.82099369955958,purchase,2946,domestic,mobile,0
1.6883422852762027,purchase,1500,domestic,mobile,0
34.92117807338146,purchase,2634,domestic,mobile,0
56.84103637505,purchase,302,domestic,mobile,0
92.48380685685146,transfer,3207,domestic,web,0
23.464053987741575,purchase,2332,domestic,ATM,0
120.02114436965118,transfer,595,domestic,mobile,0
37.996877236838614,purchase,2024,domestic,ATM,0
25.282733568136106,purchase,2930,domestic,web,0
45.17457210631046,cash_withdrawal,115,domestic,mobile,0
